nombre_sensor,fecha,lectura
Acelerómetro 1,2008-01-01 00:41:48,0.01246000000000001
Acelerómetro 1,2008-01-01 00:41:49,0.0009099999999999992
Acelerómetro 1,2008-01-01 00:41:50,0.013309999999999995
Acelerómetro 1,2008-01-01 00:41:51,0.009480000000000004
Acelerómetro 1,2008-01-01 00:41:52,0.0010899999999999998
Acelerómetro 1,2008-01-01 00:41:53,0.011360000000000002
Acelerómetro 1,2008-01-01 00:41:54,0.0032300000000000002
Acelerómetro 1,2008-01-01 00:41:55,-0.006429999999999999
Acelerómetro 1,2008-01-01 00:41:56,0.012750000000000006
Acelerómetro 1,2008-01-01 00:41:57,0.012990000000000008
Acelerómetro 1,2008-01-01 00:41:58,-0.0020599999999999998
Acelerómetro 1,2008-01-01 00:41:59,0.014969999999999999
Acelerómetro 1,2008-01-01 00:42:00,0.013610000000000004
Acelerómetro 1,2008-01-01 00:42:01,0.0037399999999999985
Acelerómetro 1,2008-01-01 00:42:02,0.011449999999999998
Acelerómetro 1,2008-01-01 00:42:03,0.00612
Acelerómetro 1,2008-01-01 00:42:04,0.0039000000000000024
Acelerómetro 1,2008-01-01 00:42:05,0.009480000000000006
Acelerómetro 1,2008-01-01 00:42:06,0.0031199999999999995
Acelerómetro 1,2008-01-01 00:42:07,-0.0013100000000000004
Acelerómetro 1,2008-01-01 00:42:08,0.0048400000000000006
Acelerómetro 1,2008-01-01 00:42:09,0.01496
Acelerómetro 1,2008-01-01 00:42:10,-0.003279999999999995
Acelerómetro 1,2008-01-01 00:42:11,0.01622
Acelerómetro 1,2008-01-01 00:42:12,0.005565656565656565
Acelerómetro 1,2008-01-01 00:42:13,0.010089108910891093
Acelerómetro 1,2008-01-01 00:42:14,0.010170000000000005
Acelerómetro 1,2008-01-01 00:42:15,0.010970000000000004
Acelerómetro 1,2008-01-01 00:42:16,-0.0004600000000000011
Acelerómetro 1,2008-01-01 00:42:17,0.019579999999999993
Acelerómetro 1,2008-01-01 00:42:18,-0.0032399999999999994
Acelerómetro 1,2008-01-01 00:42:19,0.01044
Acelerómetro 1,2008-01-01 00:42:20,0.012190000000000003
Acelerómetro 1,2008-01-01 00:42:21,0.0001400000000000006
Acelerómetro 1,2008-01-01 00:42:22,0.010270000000000003
Acelerómetro 1,2008-01-01 00:42:23,0.0034600000000000004
